judul,clean_text,dataset,file,row_id
"SMMPTN Barat 2025 Dibuka 4 Mei, Cek Syarat buat Daftar di 28 PTN",smmptn barat buka mei cek syarat daftar ptn,kompas,kompas.csv,2035
Netflix Berencana Sediakan Paket Langganan Lebih Murah Namun Beriklan,netflix rencana sedia paket langgan murah iklan,kompas,kompas.csv,2036
"Cara Masak Krecek agar Cepat Empuk, Coba Tips Ini",masak krecek cepat empuk coba tips,kompas,kompas.csv,2037
Apa yang Dimaksud dengan Jamur Lendir?,jamur lendir,kompas,kompas.csv,2038
Ciri-Ciri Perjuangan pada Periode Pergerakan Nasional,ciriciri juang periode gera nasional,kompas,kompas.csv,2039
Cara Mengatasi Lupa PIN ATM BNI dan MPIN BNI Mobile,atas lupa pin atm bni mpin bni mobile,kompas,kompas.csv,2040
Kementerian PU: Basilika IKN Merupakan yang Pertama di Indonesia,menteri pu basilika ikn indonesia,kompas,kompas.csv,2041
"Porsche Indonesia Classic Art Week 2025, Rayakan Seni dan Otomotif",porsche indonesia classic art week raya seni otomotif,kompas,kompas.csv,2042
"Hari Ini Puncak Arus Balik Lebaran, Sekitar 270 Ribu Kendaraan Kembali ke Jakarta",puncak arus lebaran ribu kendara jakarta,kompas,kompas.csv,2043
Makan Jeruk Setiap Hari Bisa Kurangi Risiko Depresi hingga 20 Persen,makan jeruk kurang risiko depresi persen,kompas,kompas.csv,2044
4 Hal yang Harus Diperhatikan Saat Mendaftarkan Anak Kursus,perhati daftar anak kursus,kompas,kompas.csv,2045
"ITB Kembangkan Teknologi Budidaya Nila untuk Atasi Stunting, Begini Cara Kerjanya",itb kembang teknologi budidaya nila atas stunting kerja,kompas,kompas.csv,2046
Jadwal dan Cara Daftar Penukaran Uang Baru Lebaran 2025,jadwal daftar tukar uang lebaran,kompas,kompas.csv,2047
Dedi Mulyadi Ajak KPAI dan Komnas HAM Terlibat Bina Siswa Bermasalah: Daripada Ribut Terus,dedi mulyadi ajak kpai komnas ham libat bina siswa masalah ribut,kompas,kompas.csv,2048
"Kenakan Mukena, Pria di Ponorogo Nekat Gasak Kotak Amal Mushola Nurul Iman",kena mukena pria ponorogo nekat gasak kotak amal mushola nurul iman,kompas,kompas.csv,2049
"Dekrit Presiden 5 Juli 1959: Tujuan, Isi, dan Dampaknya",dekrit presiden juli tuju isi dampak,kompas,kompas.csv,2050
"Keyboard Unik di Dunia Punya 1.020 Tombol, Tidak Pakai Simbol Huruf",keyboard unik dunia tombol pakai simbol huruf,kompas,kompas.csv,2051
Mengenal Somnofilia Menurut Psikolog: Gejala dan Penyebabnya,kenal somnofilia psikolog gejala sebab,kompas,kompas.csv,2052
9 Warga Sipil yang Tewas akibat Ledakan di Garut Dibayar Rp 150.000 untuk Buka Selongsong Amunisi,warga sipil tewas akibat ledak garut bayar rp buka selongsong amunisi,kompas,kompas.csv,2053
Mengapa Selat Malaka Menjadi Ramai Perdagangan? Ini Alasannya!,selat malaka ramai dagang alas,kompas,kompas.csv,2054
"IKN Bikin Peran Balikpapan Strategis, Rahmad Ajak Lawan Politik Kolaborasi",ikn bikin peran balikpapan strategis rahmad ajak lawan politik kolaborasi,kompas,kompas.csv,2055
"Tips Aman Buka Puasa dengan Kopi, Coba Resep Iced Latte",tips aman buka puasa kopi coba resep iced latte,kompas,kompas.csv,2056
"Jadwal MPL S15 Hari Ini 20 April, Onic Esports Vs Team Liquid",jadwal mpl s april onic esports vs team liquid,kompas,kompas.csv,2057
"Pemprov DKI Jakarta Adakan Pemutihan Ijazah, Simak Syarat dan Caranya",pemprov dki jakarta adakan mutih ijazah simak syarat,kompas,kompas.csv,2058
United Serahkan 30 Unit MX1200 Edisi Khusus Ojek Online,united serah unit mx edisi khusus ojek online,kompas,kompas.csv,2059
NASA Ungkap Foto Jupiter yang Belum Pernah Terlihat Sebelumnya,nasa foto jupiter,kompas,kompas.csv,2060
"Cara Rebus Jagung Cepat Empuk 5 Menit, Manisnya Keluar",rebus jagung cepat empuk menit manis,kompas,kompas.csv,2061
Cara Ampuh Menghilangkan Bau Asap Rokok dari Pakaian,ampuh hilang bau asap rokok pakai,kompas,kompas.csv,2062
"Berlaku Hari Ini, Bagaimana Cara Naik Transjakarta, LRT, MRT biar Cuma Bayar Rp 1?",laku transjakarta lrt mrt biar bayar rp,kompas,kompas.csv,2063
"Rektor UP Dicopot, Pihak Kampus: Sepihak Tanpa Diskusi Lebih Dulu",rektor copot kampus diskusi,kompas,kompas.csv,2064
18 April Libur Apa? Cek Tanggal Merahnya di Sini,april libur cek tanggal merah,kompas,kompas.csv,2065
"Laptop Lenovo ThinkPad ""Aura Edition"" Beda dari Versi Biasa, Ini Kelebihannya",laptop lenovo thinkpad aura edition beda versi lebih,kompas,kompas.csv,2066
"""Market Sounding"" KPBU Perumahan IKN Digelar Senin Besok",market sounding kpbu rumah ikn gelar senin besok,kompas,kompas.csv,2067
Apakah Cas iPhone Harus Lepas Case? Begini Penjelasannya,cas iphone lepas case jelas,kompas,kompas.csv,2068
"Moto Book 60 Resmi, Laptop Pertama Buatan Motorola",moto book resmi laptop buat motorola,kompas,kompas.csv,2069
Sejarah Peristiwa Nuzulul Quran pada 17 Ramadhan,sejarah peristiwa nuzulul quran ramadhan,kompas,kompas.csv,2070
"Jadwal Siaran Langsung Persik Kediri Vs Persebaya, Senin 5 Mei",jadwal siar langsung persik diri vs baya senin mei,kompas,kompas.csv,2071
Sejarah Candi Jiwa di Situs Batujaya,sejarah candi jiwa situs batujaya,kompas,kompas.csv,2072
"Ramai Jokowi atau Mulyono, Teman Seangkatannya di UGM Bilang Begini...",ramai jokowi mulyono teman angkat ugm bilang,kompas,kompas.csv,2073
"Suhu Madinah Capai 45 Derajat, Ini Langkah Kesehatan untuk Jemaah Haji",suhu madinah capai derajat langkah sehat jemaah haji,kompas,kompas.csv,2074
"Sempat Terlilit Utang Ratusan Juta, Andoni Raih Sukses Lewat Jualan Madu",lilit utang ratus juta andoni raih sukses jual madu,kompas,kompas.csv,2075
"Kalender Juni 2025: Tanggal Merah, Cuti Bersama Lengkap dengan Weton Jawa dan Hijriah",kalender juni tanggal merah cuti lengkap weton jawa hijriah,kompas,kompas.csv,2076
Mengapa Siswa Sering Menyontek Saat di Sekolah?,siswa sontek sekolah,kompas,kompas.csv,2077
"Tips Tetap Wangi Seharian ala Lyodra, Tanpa Parfum Berlebihan",tips wangi hari ala lyodra parfum,kompas,kompas.csv,2078
Dua Restoran Pizza Indonesia Masuk Daftar 50 Pizzeria Terbaik Asia Pasifik 2025,restoran pizza indonesia masuk daftar pizzeria baik asia pasifik,kompas,kompas.csv,2079
"Open House Istana, Titiek Soeharto Tampil Cerah dengan Busana Nuansa Lime",open house istana titiek soeharto tampil cerah busana nuansa lime,kompas,kompas.csv,2080
"RI-Thailand Teken MoU Kesehatan, Prabowo: Penting Hadapi Kemungkinan Pandemi Baru",rithailand teken mou sehat prabowo hadap pandemi,kompas,kompas.csv,2081
100.000 Hektar Hutan Aceh Disiapkan untuk Serapan Karbon Global,hektar hutan aceh siap serap karbon global,kompas,kompas.csv,2082
Dedi Mulyadi Minta Pejabat Kementan yang Pergi ke Luar Negeri Saat Wabah PMK Sebaiknya Mundur,dedi mulyadi jabat tan pergi negeri wabah pmk mundur,kompas,kompas.csv,2083
Tips Aman Beli Rumah Lelang Tanpa Perantara,tips aman beli rumah lelang antara,kompas,kompas.csv,2084
Pemprov Jakarta Siapkan Rp 98 Miliar untuk Normalisasi Ciliwung,pemprov jakarta siap rp miliar normalisasi ciliwung,kompas,kompas.csv,2085
"Rambut Tumbuh di Telinga, Apakah Pertanda Adanya Penyakit?",rambut tumbuh telinga tanda sakit,kompas,kompas.csv,2086
"Kini, Terminal 2F Bandara Soekarno-Hatta Layani Jemaah Haji dan Umrah",terminal f bandara soekarnohatta layan jemaah haji umrah,kompas,kompas.csv,2087
"Game ""Call of Duty: Warzone Mobile"" Divonis Mati",game duty warzone mobile vonis mati,kompas,kompas.csv,2088
"Kerusakan Telan Ratusan Nyawa, Jalur “Neraka” Parung Panjang Mulai Diperbaiki Juni 2025",rusa telan ratus nyawa jalur neraka parung baik juni,kompas,kompas.csv,2089
4 Tips Meningkatkan Layanan Customer Service di Marketplace,tips tingkat layan customer service marketplace,kompas,kompas.csv,2090
Apa Boleh Makan Apel dengan Kulitnya?,makan apel kulit,kompas,kompas.csv,2091
Denden Imadudin Naikkan Tarif Beking Situs Judol Komdigi Jadi Rp 4 Juta,denden imadudin naik tarif beking situs judol komdigi rp juta,kompas,kompas.csv,2092
"Hari Raya Waisak Jatuh pada 12 Mei 2025, Apakah Tanggal Merah?",raya waisak jatuh mei tanggal merah,kompas,kompas.csv,2093
"Pria Ditemukan Tewas di Rel Kereta di Asahan, Diduga Tertabrak",pria temu tewas rel kereta asah duga tabrak,kompas,kompas.csv,2094
Latihan Kekuatan: Cara Cerdas Turunkan Risiko Diabetes Tipe 2,latih kuat cerdas turun risiko diabetes tipe,kompas,kompas.csv,2095
Beli Rumah Subsidi Gratis BPHTB dan PPN,beli rumah subsidi gratis bphtb ppn,kompas,kompas.csv,2096
"Mengenal Beignet, Kue Goreng Perancis Buatan Juara MasterChef Indonesia Season 12",kenal beignet kue goreng perancis buat juara masterchef indonesia season,kompas,kompas.csv,2097
4 Warna Cat yang Mendatangkan Kekayaan di Rumah Menurut Feng Shui,warna cat kaya rumah feng shui,kompas,kompas.csv,2098
"Kisah Siti Fadila, Lulus S1-S2 UGM Cumlaude Saat Berusia 22 Tahun",kisah siti fadila lulus ss ugm cumlaude usia,kompas,kompas.csv,2099
"Lee Do Hyun Selesai Wamil, Siap Comeback ke Dunia Hiburan",lee hyun selesai wamil comeback dunia hibur,kompas,kompas.csv,2100
BYD Siap Luncurkan Sealion 07 Plug-in Hybrid,byd luncur sealion plugin hybrid,kompas,kompas.csv,2101
"TNI Jaga Kejaksaan, Pengamat Duga ""Back Up"" Penanganan Kasus Besar",tni jaga jaksa amat duga tangan,kompas,kompas.csv,2102
"Bandara IKN Sukses Didarati BBJ 737-800, Orang Se-Kalimantan Bisa Umroh dari Sini",bandara ikn sukses darat bbj orang sekalimantan umroh,kompas,kompas.csv,2103
Nikita Willy Ajarkan Issa Bertanggungjawab dengan Mainannya Saat Traveling,nikita willy ajar issa bertanggungjawab main traveling,kompas,kompas.csv,2104
30 Ide Nama untuk Kucing Calico yang Unik dan Cantik,ide nama kucing calico unik cantik,kompas,kompas.csv,2105
"Line Up Malut United Vs Persib, Perjuangan Juara Maung Belum Selesai",line malut united vs persib juang juara maung selesai,kompas,kompas.csv,2106
"Hasil Man United Vs Athletic Club 4-1, Setan Merah ke Final Liga Europa!",hasil man united vs athletic club setan merah final liga europa,kompas,kompas.csv,2107
Musim Terakhir Victor Igbonefo Berbaju Persib Bandung,musim victor igbonefo baju persib bandung,kompas,kompas.csv,2108
Bobby Beri Waktu 2 Minggu ke Aplikator untuk Respons Tuntutan Ojek Online,bobby minggu aplikator respons tuntut ojek online,kompas,kompas.csv,2109
KPU Balikpapan Gelar Simulasi Pilkada 2024,kpu balikpapan gelar simulasi pilkada,kompas,kompas.csv,2110
"Seluruh Paslon Pilkada Barito Utara Didiskualifikasi MK, Bayari Pemilih Umrah hingga Uang Puluhan Juta",paslon pilkada barito utara diskualifikasi mk bayar pilih umrah uang puluh juta,kompas,kompas.csv,2111
"Mengenal Transport Hub Dukuh Atas, Potret TOD Pertama di Indonesia",kenal transport hub dukuh potret tod indonesia,kompas,kompas.csv,2112
Tim PKM-KKN UNJ Buat KMS Online untuk Pantau Tumbuh Kembang Anak di Mana Saja,tim pkmkkn unj kms online pantau tumbuh kembang anak,kompas,kompas.csv,2113
"Lirik Lagu Baru Messy - Rose BLACKPINK, OST Film F1",lirik lagu messy rose blackpink ost film f,kompas,kompas.csv,2114
"Akhirnya Diumumkan, Ini Tanggal Rilis Game GTA 6",umum tanggal rilis game gta,kompas,kompas.csv,2115
Fungsi Proklamasi Kemerdekaan bagi Bangsa Indonesia,fungsi proklamasi merdeka bangsa indonesia,kompas,kompas.csv,2116
"Cerita Pritania Kena PHK, Perasaan Campur Aduk karena Baru Pindah Rumah",cerita pritania kena phk asa campur aduk pindah rumah,kompas,kompas.csv,2117
Ananta Run Meriahkan HUT Ke-10 Batalyon Zeni Tempur 17/AD,ananta run riah hut batalyon zeni tempur ad,kompas,kompas.csv,2118
10 Jurusan Kuliah yang Dibutuhkan di Perusahaan Pertambangan,jurus kuliah butuh usaha tambang,kompas,kompas.csv,2119
"Motor Listrik Can Am Meluncur di Indonesia, Harga mulai Rp 420 Juta",motor listrik luncur indonesia harga rp juta,kompas,kompas.csv,2120
"Perluas Jaringan, United Resmikan Diler Baru di Jember",luas jaring united resmi diler jember,kompas,kompas.csv,2121
Kronologi Jokowi Laporkan Tudingan Ijazah Palsu ke Polda Metro Jaya,kronologi jokowi lapor tuding ijazah palsu polda metro jaya,kompas,kompas.csv,2122
Perpecahan Sarekat Islam,pecah sarekat islam,kompas,kompas.csv,2123
"Tuntut Aturan Pengiriman Barang, Jubir: Kasihan Rekan-rekan Ada Bawa Kulkas dan Kasur",tuntut atur kirim barang jubir kasihan rekanrekan bawa kulkas kasur,kompas,kompas.csv,2124
"Dampak Kesepakatan Dagang AS-China, IHSG Bakal Menguat?",dampak sepakat dagang aschina ihsg kuat,kompas,kompas.csv,2125
"Diduga Curi Bawang, Ibu-ibu Babak Belur Diamuk Massa di Pasar Mangu Boyolali",duga curi bawang ibuibu babak bur amuk massa pasar mangu boyolali,kompas,kompas.csv,2126
Mahfud Tak Setuju Gaji Hakim Dinaikkan supaya Tak Korupsi,mahfud tuju gaji hakim naik korupsi,kompas,kompas.csv,2127
Pekan Depan Ada Demo Gabungan Pengemudi Online di Istana Merdeka,pekan demo gabung kemudi online istana merdeka,kompas,kompas.csv,2128
"Tutup Setelah 23 Tahun Beroperasi, Pengguna Bagikan Kenangan Manis Bersama Skype",tutup operasi guna bagi kenang manis skype,kompas,kompas.csv,2129
"Obyek Wisata di Bogor Produk Koperasi Diresmikan, Budi Arie: Libatkan Masyarakat dan Anggota",obyek wisata bogor produk koperasi resmi budi arie libat masyarakat anggota,kompas,kompas.csv,2130
"Kisah Ibu-ibu Desa Telemung, Memulai Usaha dari Pinjaman Modal PNM Mekaar",kisah ibuibu desa tung usaha pinjam modal pnm mekaar,kompas,kompas.csv,2131
Bagaimana Cara Mengikuti Tren Pemasaran Digital? Simak 5 Tips Ini,ikut tren pasar digital simak tips,kompas,kompas.csv,2132
Ilmuwan Temukan Fosil Monster Laut Raksasa di Mississippi,ilmuwan temu fosil monster laut raksasa mississippi,kompas,kompas.csv,2133
"Manfaat Wedang Jahe, Minuman Alami yang Penuh Khasiat",manfaat wedang jahe minum alami penuh khasiat,kompas,kompas.csv,2134
"Harga Emas Antam, UBS, dan Galeri-24 Hari Ini di Pegadaian",harga emas antam ubs galeri gadai,kompas,kompas.csv,2135
Gaji Ke-13 Polri 2025: Jadwal Pencairan dan Rincian Besarannya,gaji polri jadwal cair rincian besar,kompas,kompas.csv,2136
"Dedi Mulyadi: Besok, 273 Pelajar Akan Keluar dari Barak Militer",dedi mulyadi besok ajar barak militer,kompas,kompas.csv,2137
"Analisis Kualitas Udara di Jawa Timur Hari Ini, 20 Mei 2025",analisis kualitas udara jawa timur mei,kompas,kompas.csv,2138
"Suara Terbelah Demo Ojol Hari Ini, Sejumlah Komunitas Pilih Tetap 'On Bid'",suara belah demo ojol komunitas pilih bid,kompas,kompas.csv,2139
"6 Fasilitas Rest Area Km 57 Jakarta Cikampek, Ada Tempat Istirahat",fasilitas rest area km jakarta cikampek istirahat,kompas,kompas.csv,2140
BPOM Catat 17 Kejadian Keracunan MBG Tersebar di 10 Provinsi,bpom catat jadi racun mbg sebar provinsi,kompas,kompas.csv,2141
12 Mei 2025 Long Weekend Libur Apa? Cek Tanggal Merah Kalender Bulan Ini,mei long weekend libur cek tanggal merah kalender,kompas,kompas.csv,2142
Merendam Pakaian Terlalu Lama di Mesin Cuci Berakibat Bau hingga Jamur,rendam pakai mesin cuci akibat bau jamur,kompas,kompas.csv,2143
FSGI Minta Mendikdasmen Evaluasi Kebijakan Siswa Nakal Masuk Barak Militer,fsgi mendikdasmen evaluasi bijak siswa nakal masuk barak militer,kompas,kompas.csv,2144
Ingin Tinggal di Palembang? Cek Pilihan Rumah Cuma Rp 130 Juta,tinggal palembang cek pilih rumah rp juta,kompas,kompas.csv,2145
"Diduga Hipotermia, Pendaki Solo Meninggal di Gunung Pesagi Lampung",duga hipotermia daki solo tinggal gunung pesagi lampung,kompas,kompas.csv,2146
Apa Itu Vasektomi? Ini Fakta dan Prosedur Kontrasepsi Pria,vasektomi fakta prosedur kontrasepsi pria,kompas,kompas.csv,2147
"Kardinal Robert Prevost Jadi Paus Leo XIV, Paus Pertama dari Amerika Bergelar Sarjana Matematika",kardinal robert prevost paus leo xiv paus amerika gelar sarjana matematika,kompas,kompas.csv,2148
Alasan Mike Tyson Tinju Penumpang Pesawat Hingga Babak Belur,alas mike tyson tinju tumpang pesawat babak bur,kompas,kompas.csv,2149
"Hasil Chelsea Vs Liverpool 3-1, The Blues Tancap Kuku di Zona UCL",hasil chelsea vs liverpool blues tancap kuku zona ucl,kompas,kompas.csv,2150
"Kenapa Manusia Bisa Punya Kotoran di Telinga, Apa Fungsinya?",manusia kotor telinga fungsi,kompas,kompas.csv,2151
Nama Asli Abu Bakar As Siddiq,nama asli abu bakar siddiq,kompas,kompas.csv,2152
Apa Alasan Malaysia Mengklaim Blok Ambalat?,alas malaysia klaim blok ambalat,kompas,kompas.csv,2153
"Puncak Hujan Meteor Eta Aquarids 4-6 Mei 2025, Bisakah Dilihat dari Langit Indonesia?",puncak hujan meteor eta aquarids mei langit indonesia,kompas,kompas.csv,2154
"3 Tips Wisata ke Pulau Langkawi Malaysia, Kapan Waktu yang Tepat?",tips wisata pulau langkawi malaysia,kompas,kompas.csv,2155
Museum Wayang Beber Sekartaji: Sejarah dan Koleksinya,museum wayang beber sekartaji sejarah koleksi,kompas,kompas.csv,2156
"Drama di Kediri, Persebaya Kehilangan Kemenangan dan Gelar Sekaligus",drama diri baya hilang menang gelar,kompas,kompas.csv,2157
Alasan Para Pemuda Mendesak Soekarno Segera Mengumumkan Kemerdekaan,alas pemuda desak soekarno umum merdeka,kompas,kompas.csv,2158
Rundown Konser DAY6 di Stadion Madya GBK,rundown konser day stadion madya gbk,kompas,kompas.csv,2159
Pakar Kesehatan Ingatkan Bahaya Konsumsi Simvastatin Tanpa Cek Kadar Kolesterol,pakar sehat ingat bahaya konsumsi simvastatin cek kadar kolesterol,kompas,kompas.csv,2160
"8 Manfaat Rebusan Daun Kelor, Termasuk untuk Jantung dan Gula Darah",manfaat rebus daun kelor jantung gula darah,kompas,kompas.csv,2161
Tuntutan Demo Ojol 20 Mei: Protes Tarif Murah dan Potongan Tak Wajar,tuntut demo ojol mei protes tarif murah potong wajar,kompas,kompas.csv,2162
"Harga iPhone 15 Terbaru Jelang iPhone 16 Rilis 11 April, Turun Rp 2 Jutaan",harga iphone baru jelang iphone rilis april turun rp juta,kompas,kompas.csv,2163
"India Serang Pakistan 7 Mei 2025, Apa yang Sebenarnya Terjadi?",india serang pakistan mei,kompas,kompas.csv,2164
"Tingkatkan Kualitas Tenaga Kerja, KAI Services Gandeng 12 Lembaga Pendidikan dan Pelatihan",tingkat kualitas tenaga kerja kai services gandeng lembaga didik latih,kompas,kompas.csv,2165
Cara Membersihkan dan Merawat Talenan Kayu agar Awet dan Bersih,bersih rawat talenan kayu awet bersih,kompas,kompas.csv,2166
Jurus Jitu Cegah Sepeda Motor Kehabisan Oli,jurus jitu cegah sepeda motor habis oli,kompas,kompas.csv,2167
Kodam Mulawarman Siapkan 600 Personel Pasukan Reaksi Cepat Tanggulangi Bencana,kodam mulawarman siap personel pasu reaksi cepat tanggulang bencana,kompas,kompas.csv,2168
Peran Saddam Hussein dalam Perang Teluk I,peran saddam hussein perang teluk,kompas,kompas.csv,2169
"Musda HIPMI Kalbar Ricuh: Penetapan Keputusan di Dalam Kamar, Sejumlah BPC Menolak",musda hipmi kalbar ricuh tetap putus kamar bpc tolak,kompas,kompas.csv,2170
"Dapat Lemparan Bunga dari Luna Maya, Taskya Namya dan Ari Irham Didoakan Segera Menikah",lempar bunga luna maya taskya namya ari irham doa meni,kompas,kompas.csv,2171
Pesawat Antariksa Kosmos 482 Berpotensi Menghantam Indonesia pada 10 Mei 2025,pesawat antariksa kosmos potensi hantam indonesia mei,kompas,kompas.csv,2172
"Tempat Makan Enak dan Murah di Tegal, Cocok untuk Rehat Saat Mudik",makan enak murah tegal cocok rehat mudik,kompas,kompas.csv,2173
Menteri LH Larang Pemda Pakai Sistem TPA Open Dumping,menteri lh larang pemda pakai sistem tpa open dumping,kompas,kompas.csv,2174
IHSG Bakal Bertahan di Level 7.000? Simak Analisis dan Rekomendasi Saham Jumat,ihsg tahan level simak analisis rekomendasi saham jumat,kompas,kompas.csv,2175
KPK Periksa Siman Bahar di Rumah Sakit Terkait Kasus PT Antam,kpk periksa siman bahar rumah sakit kait pt antam,kompas,kompas.csv,2176
"Vatikan Umumkan Kapan Konklaf Pemilihan Paus Baru Dimulai, Ini Jadwalnya",vatikan umum konklaf pilih paus jadwal,kompas,kompas.csv,2177
"Harga Konsol Xbox Naik, Termasuk Game dan Aksesori",harga konsol xbox game aksesori,kompas,kompas.csv,2178
Raja-Raja Goguryeo,rajaraja goguryeo,kompas,kompas.csv,2179
"Apa Itu Stratosfer? Pengertian, Ciri, dan Fungsinya",stratosfer erti ciri fungsi,kompas,kompas.csv,2180
"Catat, Ini Waktu Terbaik untuk Menyiram Tanaman di Dalam dan Luar Ruangan",catat baik siram tanam ruang,kompas,kompas.csv,2181
Penjualan Kendaraan Bermotor Kaltim Melesat 100 Persen Sejak Ada IKN,jual kendara motor kaltim lesat persen ikn,kompas,kompas.csv,2182
"Listrik di Pulau Gili Raja Sumenep Kini Menyala 12 Jam, Sebelumnya hanya 4 Jam",listrik pulau gili raja sumenep nyala jam jam,kompas,kompas.csv,2183
Apakah Boleh Tidur Saat Itikaf di Masjid? Temukan Jawabannya Di Sini,tidur itikaf masjid temu jawab,kompas,kompas.csv,2184
"Jadwal KRL Manggarai-Bogor Hari Ini, Terakhir 23.58 WIB",jadwal krl manggaraibogor wib,kompas,kompas.csv,2185
5 Cara Membuat Furnitur Murah Terlihat Mahal,furnitur murah mahal,kompas,kompas.csv,2186
"Golden Retriever Vs Labrador Retriever, Mana yang Terbaik Dipelihara?",golden retriever vs labrador retriever baik pelihara,kompas,kompas.csv,2187
"Hari Ini, Ada Promo DAMRI Mudik Lebaran 2025, Simak Syaratnya",promo damri mudik lebaran simak syarat,kompas,kompas.csv,2188
"Detik-detik Truk TNI Terbakar dan Meledak di Tol Gempol-Pasuruan, 2 Prajurit Terluka",detikdetik truk tni bakar ledak tol gempolpasuruan prajurit luka,kompas,kompas.csv,2189
Deretan Instansi yang Gelar Mudik Gratis 2022 dengan Bus dan Kereta Api,deret instansi gelar mudik gratis bus kereta api,kompas,kompas.csv,2190
Apakah Buruh Non-Muslim Juga Dapat THR Lebaran? Simak Penjelasan Kemnaker,buruh nonmuslim thr lebaran simak jelas kemnaker,kompas,kompas.csv,2191
Deretan Bridesmaid dan Groomsmen Luna Maya dan Maxime Bouttier,deret bridesmaid groomsmen luna maya maxime bouttier,kompas,kompas.csv,2192
Bagaimana Hukum Merekam Orang Berbuat Tidak Senonoh?,hukum rekam orang buat senonoh,kompas,kompas.csv,2193
"Stefano Lilipaly Kembali ke Timnas Indonesia, Pengamat Sebut Kluivert Punya Kriteria Sendiri",stefano lilipaly timnas indonesia amat kluivert kriteria,kompas,kompas.csv,2194
35 Twibbon dan Ucapan Hari Raya Waisak 2025 dalam Bahasa Inggris,twibbon ucap raya waisak bahasa inggris,kompas,kompas.csv,2195
"Tak Usah Tanya ""Kapan Nikah?"", 4 Topik Lain Hangatkan Momen Lebaran",nikah topik hangat momen lebaran,kompas,kompas.csv,2196
"Di Konferensi Ke-19 PUIC, Indonesia Tegaskan Komitmennya Dukung Kemerdekaan Palestina",konferensi puic indonesia tegas komitmen dukung merdeka palestina,kompas,kompas.csv,2197
"Temuan Ladang Ganja di Bromo, Pemda Diminta Awasi Kawasan Wisata",temu ladang ganja bromo pemda awas kawasan wisata,kompas,kompas.csv,2198
Tanggapan Lion Air Soal Rekrutmen Pegawai Baru Membludak Saat Interview,tanggap lion air rekrutmen pegawai membludak interview,kompas,kompas.csv,2199
"Pabrik Gula Ini 'Saksi' Indonesia Pernah Jadi Pemasok Gula Terbesar Dunia, Kini Jadi Lokasi Syuting Film Horor",pabrik gula saksi indonesia pasok gula besar dunia lokasi syuting film horor,kompas,kompas.csv,2200
"Sinopsis Episode 7 Resident Playbook, Gu Do Won Cemburu Saat Oh Yi Young Didekati Pria Lain",sinopsis episode resident playbook gu won cemburu oh yi young dekat pria,kompas,kompas.csv,2201
Lirik Lagu Tanpa Cinta - Yovie Widianto & Tiara Andini,lirik lagu cinta yovie widianto tiara andini,kompas,kompas.csv,2202
"Isak Tangis Iringi Pemulangan Jenazah Firdaus, Pendaki Asal Bogor yang Hilang di Gunung Binaya",isak tangis iring pulang jenazah firdaus daki bogor hilang gunung baya,kompas,kompas.csv,2203
"Ciptadana Luncurkan PinePick, Platform Trading Saham dengan Fitur Ramah Pengguna",ciptadana luncur pinepick platform trading saham fitur ramah guna,kompas,kompas.csv,2204
"Pemerintah Hapus BBNKB, Kini Bisa Balik Nama Gratis",perintah hapus bbnkb nama gratis,kompas,kompas.csv,2205
Cek Nilai Ambang Batas Tes Rekrutmen Bersama BUMN 2025,cek nilai ambang batas tes rekrutmen bumn,kompas,kompas.csv,2206
"UGM Ungkap Peran Kasmudjo dalam Kuliah Jokowi, Bukan Pembimbing Skripsi",ugm peran kasmudjo kuliah jokowi bimbing skripsi,kompas,kompas.csv,2207
"Gubernur Jambi Tak Merespons, WA Ceklis Satu, Ratusan Honorer Demo Tuntut Kesejahteraan",gubernur jambi respons wa ceklis ratus honorer demo tuntut sejahtera,kompas,kompas.csv,2208
"Mundur karena Usia, Ketut Kunarwo Akan Digantikan Asrofin di DPRD Blora",mundur usia ketut kunarwo ganti asrofin dprd blora,kompas,kompas.csv,2209
Taufik Hidayat Sayangkan Praktik Remas Kok di Ajang Usia Muda: Tidak Sportif,taufik hidayat sayang praktik remas ajang usia muda sportif,kompas,kompas.csv,2210
"Klakson: Alat Komunikasi, Bukan Ekspresi Emosi",klakson alat komunikasi ekspresi emosi,kompas,kompas.csv,2211
"25 Ucapan Selamat Waisak 2025, Penuh Doa dan Inspiratif",ucap selamat waisak penuh doa inspiratif,kompas,kompas.csv,2212
"Mengapa Kita Merasa Diawasi, padahal Tidak Ada Siapa-siapa?",awas siapasiapa,kompas,kompas.csv,2213
Juicy Luicy Sabet 2 Penghargaan di Official Indonesia Chart,juicy luicy sabet harga official indonesia chart,kompas,kompas.csv,2214
Rute ke Jalur Pendakian Terdekat Bukit Cumbri,rute jalur daki dekat bukit cumbri,kompas,kompas.csv,2215
Mengatasi Gigi Sensitif yang Bikin Rasa Ngilu,atas gigi sensitif bikin ngilu,kompas,kompas.csv,2216
"Resep Bolu Pisang 3 Bahan, Tahan 5 Hari di Suhu Ruang",resep bolu pisang bahan tahan suhu ruang,kompas,kompas.csv,2217
"Samsung Rilis Duo Perangkat Tangguh, Smartphone XCover7 Pro dan Tab Active5 Pro",samsung rilis duo perangkat tangguh smartphone xcover pro tab active pro,kompas,kompas.csv,2218
Apa Jadinya Bumi Tanpa Serangga? Simak Penjelasan Pakar IPB,bumi serangga simak jelas pakar ipb,kompas,kompas.csv,2219
